Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos
2017,Diciembre,500,Montenegro,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",113628.96,51.36,153156.72
2017,Diciembre,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1011625,475.61,1423733.43
2017,Diciembre,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4750547.84,2110.48,6318418.88
2017,Diciembre,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",882432,390.37,1172870.48
2017,Diciembre,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6569902.4,2982.22,8951577
2017,Diciembre,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1550,0.82,2450.14
2017,Diciembre,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",592830,310.08,928158.26
2017,Diciembre,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1360266.84,631.71,1893652.81
2017,Diciembre,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,31426,42.32,127056.32
2017,Diciembre,275,Francia,11,Bogotá,0803902000 - Los demás bananos secos,1916,19.93,59893.98
2017,Diciembre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,71.18
2017,Diciembre,27,Aruba,25,Cundinamarca,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,72.71
2017,Diciembre,200,Curazao,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,44,0.09,265.42
2017,Diciembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,31520,28.17,83951.77
2017,Diciembre,249,Estados Unidos,5,Antioquia,0803902000 - Los demás bananos secos,2,0,5.85
2017,Diciembre,249,Estados Unidos,8,Atlántico,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,100800,87.82,263298.75
2017,Diciembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,260,0.6,1774.99
2017,Noviembre,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,180,0.53,1604.69
2017,Noviembre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,10,0.01,36.46
2017,Noviembre,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,64,0.09,260.78
2017,Noviembre,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,828,1.87,5617.27
2017,Noviembre,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,883,2.61,7885.17
2017,Noviembre,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,57840,135.27,409046.93
2017,Noviembre,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2153,4.16,12499.32
2017,Noviembre,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,6,0,6.03
2017,Noviembre,607,Portugal,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,342,1.16,3512.78
2017,Noviembre,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,98,0.19,560.71
2017,Noviembre,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2902,8.41,25319.7
2017,Noviembre,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2092562,787.86,2366941.56
2017,Noviembre,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",21600,10.58,32327.56
2017,Noviembre,87,Bélgica,8,Atlántico,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",43200,19.44,58644.65
2017,Noviembre,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",9867802.65,3794.5,11378476.74
2017,Noviembre,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",17414,8.64,26258.6
2017,Noviembre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",15859150,7311.75,21809139.75
2017,Noviembre,386,Italia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20520,12.6,38500.18
2017,Noviembre,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",173160,123.87,373007.92
2017,Noviembre,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,11469,16.38,49149.23
2017,Noviembre,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4803215.2,2322.74,6992765.72
2017,Noviembre,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6660258,2658.5,7957247.07
2017,Noviembre,767,Suiza,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1376347.81,691.5,2065991.74
2017,Noviembre,17,Albania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",378007.5,162.83,490022.37
2017,Noviembre,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3453631.48,1420.33,4247700.68
2017,Noviembre,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",26726919.08,11778.47,35427251.16
2017,Noviembre,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",579506,207.4,622056.14
2017,Noviembre,221,Chipre,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20304,9.09,27123.75
2017,Noviembre,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1034991.18,405.4,1221550.23
2017,Noviembre,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5447173.2,2088.8,6255370.62
2017,Noviembre,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6489560,2811.39,8427583.27
2017,Noviembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,715298,382.26,1145835.1
2017,Noviembre,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",412904,175.72,526310.54
2017,Noviembre,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2473229,947.81,2834886.17
2017,Noviembre,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",7056189.4,2928.77,8794600.48
2017,Noviembre,443,Lituania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",59616,25.92,77148.03
2017,Noviembre,467,Malta,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20520,7.32,21794.32
2017,Noviembre,500,Montenegro,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",39182.4,9.94,29868.51
2017,Noviembre,500,Montenegro,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,56736,28.63,85504.87
2017,Noviembre,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",475162,224.58,675979.21
2017,Noviembre,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5836331,2425.21,7295752.42
2017,Noviembre,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",697987,305.77,918284.4
2017,Noviembre,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6555370.8,2796.73,8383276.49
2017,Noviembre,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,3110,1.64,4898.92
2017,Noviembre,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",325728,126.17,379528.42
2017,Noviembre,827,Turquía,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",447455,174.97,527393.71
2017,Noviembre,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",667208.34,273.76,823651.72
2017,Noviembre,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,28347,39.64,120448.98
2017,Noviembre,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",184680,85.54,257576.27
2017,Noviembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,84000,73.26,220928.55
2017,Noviembre,249,Estados Unidos,8,Atlántico,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,33600,29.23,88151.7
2017,Noviembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,218.8,0.68,2047.68
2017,Octubre,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1032,2.92,8623.84
2017,Octubre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,10,0.01,35.66
2017,Octubre,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,38.4,0.05,153.16
2017,Octubre,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1302,4.77,14101.49
2017,Octubre,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,11502,35.1,103316.55
2017,Octubre,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,26082,71.43,210183.83
2017,Octubre,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,12.9,0.04,110.07
2017,Octubre,607,Portugal,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,108,0.24,715.73
2017,Octubre,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,6791.04,38.39,113036.94
2017,Octubre,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3683404,1490.94,4384893.58
2017,Octubre,87,Bélgica,8,Atlántico,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",129600,58.32,174244.41
2017,Octubre,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",18791027.03,7614.21,22385931.67
2017,Octubre,87,Bélgica,47,Magdalena,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,75808,35.12,103329.71
2017,Octubre,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",104448,51.82,154997.85
2017,Octubre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",17238461,7957.61,23468857.88
2017,Octubre,386,Italia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",162432,59.7,174451.95
2017,Octubre,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",173160,123.83,366198.39
2017,Octubre,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,11541,20.47,60414.81
2017,Octubre,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5547894.12,2809.72,8307279.76
2017,Octubre,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13939627,6064.63,17796378.45
2017,Octubre,767,Suiza,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1721654.03,844.91,2483580.03
2017,Octubre,249,Estados Unidos,76,Valle del Cauca,0803902000 - Los demás bananos secos,3013,45.76,134869.46
2017,Octubre,17,Albania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",37908,16.33,49132.5
2017,Octubre,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2898636,1235.41,3641300.52
2017,Octubre,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",39209556.16,17435.11,51612416.5
2017,Octubre,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",258768,88.45,262451.15
2017,Octubre,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1500181.4,618.84,1832967.54
2017,Octubre,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1346652,345.76,1023145.83
2017,Septiembre,764,Suecia,11,Bogotá,0803902000 - Los demás bananos secos,302.11,3.02,8742.96
2017,Octubre,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",14310,7.61,22356.56
2017,Octubre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,267900,135.17,405322.58
2017,Octubre,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",135216,63.53,187996.91
2017,Octubre,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1576843,581.9,1725889.9
2017,Octubre,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",10618669,4521.73,13384418.29
2017,Octubre,500,Montenegro,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",296422.04,104.24,311940.64
2017,Octubre,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1663232,786.06,2317264.32
2017,Octubre,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4547372,1757.09,5206286.57
2017,Octubre,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1369881,604.33,1779893.56
2017,Octubre,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3385192.46,1746.08,5164560.62
2017,Octubre,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1384024,540.55,1593425.43
2017,Octubre,827,Turquía,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",465600,153.83,451393.5
2017,Octubre,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3026012.51,806.79,2381599.75
2017,Octubre,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,32608,45.86,134573.72
2017,Octubre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,30,0.04,105.61
2017,Octubre,27,Aruba,25,Cundinamarca,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,70.66
2017,Octubre,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",164160,76.03,222929.63
2017,Octubre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,135400,116.08,341497.44
2017,Septiembre,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,816,2.29,6713.32
2017,Septiembre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,30,0.04,105.01
2017,Septiembre,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,38.4,0.05,150.72
2017,Septiembre,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,564,2.03,5985.8
2017,Septiembre,249,Estados Unidos,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",1,0.01,29.23
2017,Septiembre,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,7034.5,18.33,53409.51
2017,Septiembre,301,Grecia,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,6.2,0.03,77.51
2017,Septiembre,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,5647.3,16.12,46965.55
2017,Septiembre,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,20.6,0.06,174.08
2017,Septiembre,580,Panamá,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",13.5,0.49,1406.09
2017,Septiembre,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,408,1.17,3422.68
2017,Septiembre,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3128560,1335.71,3878493.17
2017,Septiembre,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",21600,10.58,30794.36
2017,Septiembre,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13009783.97,5582.42,16206940.84
2017,Septiembre,87,Bélgica,47,Magdalena,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,37904,23.76,69633.43
2017,Septiembre,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",34828,19.2,56054.4
2017,Septiembre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",15984940,7362.29,21460144.95
2017,Septiembre,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",241020,172.32,503302.89
